X,Y,Type,Account Na,Visiting S,Visiting Z,Visiting C,ZipCity,Visiting_1,Email,Website,Phone,Total Amou,Pipeline,Total Am_1,Delivered,Account Ow,Loyalty,Topaccount,result_num,status,formatted_,place_id,location_t,latlong,layer,path,icon_url
6.0616006,50.7979256,Architect,Kleicker.architektur,Rathausstr. 10,"52072",AACHEN,52072 AACHEN,Germany,info@kleicker-architektur.de,www.kleicker-architektur.de,490241 6085790,EUR,"0",EUR,"4522",Peter Drese,B,"0","0",OK,"Rathausstraße 10, 52072 Aachen, Germany",ChIJ20QtfbuZwEcRkq_khFKDSmQ,ROOFTOP,"50.7979256,6.061600599999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.1077676,50.7739156,Architect,hks Architekten,Kirberichshoferweg 6,"52066",Aachen,52066 Aachen,Germany,,http://www.hks-architekten.de,"490241946640",EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"Kirberichshofer Weg 6, 52066 Aachen, Germany",ChIJ_QhSkFmZwEcRxWm1oStOozE,ROOFTOP,"50.7739156,6.1077676",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
9.9651019,53.5824631,Contractor,Helmuth Reese GmbH,Heckscherstr. 46,"20253",Hamburg,20253 Hamburg,Germany,,,040 403823,EUR,"0",EUR,"0",Maik Spohler,B,"0","0",OK,"Heckscherstraße 46, 20253 Hamburg, Germany",ChIJASjdslKPsUcRs-KGjXJTV2E,ROOFTOP,"53.5824631,9.965101899999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
10.9652019,50.2611659,Architect,Kucera & Bauer GbR,Steinweg 21,"96450",Coburg,96450 Coburg,Germany,planung@kucera-bauer.de,www.kucera-bauer.de,0049.9561.6790518,EUR,"0",EUR,"0",Marcel Kretzschmar,B,"0","0",OK,"Steinweg 21, 96450 Coburg, Germany",ChIJQwMr6GvOo0cRkP54BK2snrg,ROOFTOP,"50.26116589999999,10.9652019",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.4486537,52.4984753,Architect,de Winder Architekten,Schlesische Str. 26 / Aufgang F,"10997",BERLIN,10997 BERLIN,Germany,info@dewinder.de,http://www.dewinder.de,4930-61776980,EUR,"0",EUR,"90657",Mike Winter,B,"1","0",OK,"Schlesische Str. 26, 10997 Berlin, Germany",ChIJra6rklNOqEcRxLTbUXXpvmY,GEOMETRIC_CENTER,"52.4984753,13.4486537",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.7396429,51.0608759,Architect,Heine Mildner Architekten,Palaisplatz 3a,"1097",Dresden,01097 Dresden,Germany,buero@heinemildner.de,www.heinemildner.de,0049.351.329 700 39,EUR,"4307",EUR,"0",Kerstin MeiÃŸner,B,"0","0",OK,"Palaispl. 3A, 01097 Dresden, Germany",ChIJjUgFEmvPCUcRNy2uzqC_2tE,ROOFTOP,"51.0608759,13.7396429",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
9.2000209,48.504753,Tiler,Fliesen Reisch,Schwalbenweg 3,"72760",Reutlingen,72760 Reutlingen,Germany,fliesenreisch@t-online.de,www.fliesen-reisch.de,0049-7121-338152,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Schwalbenweg 3, 72760 Reutlingen, Germany",ChIJcztZqAPymUcRtvXfLZy34_U,ROOFTOP,"48.504753,9.2000209",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.5727714,49.1559087,Tiler,"Paul Hauber, Fliesenverlegung GmbH",Freiherr-von-Drais-StraÃŸe 10,"76694",Forst,76694 Forst,Germany,hauber.fliesen@t-online.de,http://hauber-fliesen.de/,+49 72512814,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Freiherr-von-Drais-Straße 10, 76694 Forst, Germany",ChIJE72wrnGkl0cRF8Ctxz2Dw4k,ROOFTOP,"49.1559087,8.572771399999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3888555,52.4933802,Architect,Bollinger + Fehlig Architekten GbR,Mehringdamm 33,"10961",BERLIN,10961 BERLIN,Germany,kontakt@bollinger-fehlig.de,http://www.bollinger-fehlig.de,+49 30 69539940,EUR,"56845",EUR,"55499",Mike Winter,B,"1","0",OK,"Mehringdamm 33, 10961 Berlin, Germany",ChIJkzUaAilQqEcRUyD-I7z63XM,ROOFTOP,"52.4933802,13.3888555",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3305819,52.5216336,Architect,Bolwin Wulf Architekten,Wikingerufer 7,"10555",BERLIN,10555 BERLIN,Germany,kontakt@bolwinwulf.de,http://www.bolwinwulf.de,4930-88728090,EUR,"15935",EUR,"24586",Mike Winter,B,"0","0",OK,"Wikingerufer 7, 10555 Berlin, Germany",ChIJ_VaD1RFRqEcRHjIyuheITD8,ROOFTOP,"52.52163359999999,13.3305819",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
7.3165319,50.8044601,Architect,Merten Architekten,Bergische Strasse 33,"53773",HENNEF,53773 HENNEF,Germany,mail@mertenarchitekten.de,http://www.mertenarchitekten.de,4902242 85085,EUR,"0",EUR,"16024",Peter Drese,B,"0","0",OK,"Bergische Str. 33, 53773 Hennef (Sieg), Germany",ChIJf9QgN-3CvkcRUtJS7S3Md5o,ROOFTOP,"50.8044601,7.316531899999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.0974132,50.767674,Architect,Mescherowsky Architekten,Bachstrasse 22,"52066",AACHEN,52066 AACHEN,Germany,info@mescherowsky.de,http://www.mescherowsky.de,49241 47781-0,EUR,"0",EUR,"39574",Peter Drese,B,"1","0",OK,"Bachstraße 22, 52066 Aachen, Germany",ChIJZ3Z5ZuCbwEcR87weQ_fspxc,ROOFTOP,"50.767674,6.0974132",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.611482,49.9299129,Tiler,Bolat Natursteine GmbH,Damm Str. 16,"64331",Weiterstadt,64331 Weiterstadt,Germany,info@bolat.de,http://www.bolat.de/,06150 134673,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"Dammstraße 16, 64331 Weiterstadt, Germany",ChIJqYmBrbR2vUcRxUjlEmd1CL0,ROOFTOP,"49.9299129,8.611481999999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.9721588,50.9402153,Architect,Stadt KÃ¶ln Bauamt,Ottoplatz 1,"50679",KÃ–LN,50679 KÃ–LN,Germany,,http://www.stadt-koeln.de,490221 221 24065,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"Ottopl. 1, 50679 Köln, Germany",ChIJw0xh7n6GcUEREOli5OkWwKc,ROOFTOP,"50.9402153,6.9721588",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.35023,50.15666,Architect,ArchitekturbÃ¼ro Steba,Kreuzheck 24,"65817",Eppstein,65817 Eppstein,Germany,office@steba-architektur.de,www.steba-architektur.de,06198-5761222,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"Kreuzheck 24, 65817 Eppstein, Germany",ChIJy8HLAjq7vUcRhcSEYpCyhnY,ROOFTOP,"50.15666,8.35023",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
7.0036492,50.9312053,Architect,TR.Architekten,Gottfried-Hagen-Str. 30,"51105",KÃ–LN,51105 KÃ–LN,Germany,buero@tr-architekten.de,http://www.tr-architekten.de,490221 6200962,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"Gottfried-Hagen-Straße 30, 51105 Köln, Germany",ChIJk41NRHwmv0cRJYc3rC4Y5RA,ROOFTOP,"50.93120529999999,7.003649200000001",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.0868071,52.2015765,Architect,DÃ„LKEN Ingenieurgesellschaft mbH,Werner-von-Siemens-StraÃŸe 15,"49124",GeorgsmarienhÃ¼tte,49124 GeorgsmarienhÃ¼tte,Germany,info.gmhuette@daelken.de,https://www.daelken.de/,"540133917255",EUR,"68648",EUR,"0",Thorsten JÃ¤hn,B,"0","0",OK,"49124 Georgsmarienhütte, Germany",ChIJLzKVYEjuuUcRIKQ8qnrPJhw,APPROXIMATE,"52.20157649999999,8.0868071",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.9761637,51.4457967,Tiler,Knappmann & Co Gmbh,LÃ¼becker StraÃŸe 75,"45145",Essen,45145 Essen,Germany,,http://www.fliesen-knappmann.de/,"201756487",EUR,"0",EUR,"0",Andreas Kuhnert,B,"0","0",OK,"45145 Essen, Germany",ChIJ5fcEMvDCuEcRMFdbkYTyJxw,APPROXIMATE,"51.4457967,6.9761637",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
-71.3824374,42.4072107,Architect,SBA Architektur MÃ¼nchen,MÃ¶hlstrasse 12,"81675",MÃ¼nchen,81675 MÃ¼nchen,Germany,muenchen@sba-int.com,http://www.sba-int.com/,+49 892024030,EUR,"0",EUR,"0",Christian Baldauf,B,"0","0",OK,"Massachusetts, USA",ChIJ_b9z6W1l44kRHA2DVTbQxkU,APPROXIMATE,"42.4072107,-71.3824374",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.4766985,49.4918174,Architect,Stadt Mannheim Fachbereich Immobilienmanagement Colini-Center,Collini-StraÃŸe 1,"68161",Mannheim,68161 Mannheim,Germany,,www.mannheim.de,+49 6212930,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Collini-Center, 68161 Mannheim, Germany",ChIJkfi66ifMl0cRPYVwlfxvd9E,GEOMETRIC_CENTER,"49.4918174,8.4766985",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
9.676837,50.5997419,Architect,MÃ¼ller Architektur und Denkmalpflege,AdalbertstraÃŸe 44,"36039",FULDA,36039 FULDA,Germany,mueller-v-soden@t-online.de,,490661-97400,EUR,"0",EUR,"2157",Anja Kreibisch,B,"0","0",OK,"36039 Fulda, Germany",ChIJJ5PM3uE1o0cRUK9KaVNDIhw,APPROXIMATE,"50.5997419,9.676836999999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.4931162,49.4483102,Contractor,DIRINGER SCHEIDEL WOHN- U. GEWERBEBAU GmbH,Wilhelm-Wundt.Str. 19,"68199",Mannheim,68199 Mannheim,Germany,,,0621 8607187,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Wilhelm-Wundt-Straße 19, 68199 Mannheim, Germany",ChIJUUdT9jjJl0cRIgFT-hL4aGo,ROOFTOP,"49.44831019999999,8.4931162",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3597371,52.5330594,Architect,werk A architektur,Lehrter Str. 57,"10557",BERLIN,10557 BERLIN,Germany,kontakt@werk-a-architektur.de,http://www.werk-a-architektur.de/,4930 89 73 37 - 63,EUR,"0",EUR,"0",Mike Winter,A,"0","0",OK,"Lehrter Str. 57, 10557 Berlin, Germany",ChIJMVR48JtRqEcRwdUwg2VHc7c,ROOFTOP,"52.53305940000001,13.3597371",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.4241103,52.5465917,Architect,Zanderroth Architekten,Dunckerstr. 63,"10439",BERLIN,10439 BERLIN,Germany,kontakt@zanderroth.de,http://www.zanderroth.de,+49 30 40 50 57 60,EUR,"10459",EUR,"152",Mike Winter,B,"0","0",OK,"Dunckerstraße 63, 10439 Berlin, Germany",ChIJzV7FLflNqEcR2EF1u5ZHgbM,ROOFTOP,"52.5465917,13.4241103",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.4195192,52.4917285,Architect,Staubach+Kuckertz,Dieffenbachstrasse 37,"10967",BERLIN,10967 BERLIN,Germany,kuckertz@staubach-kuckertz.de,http://www.staubach-kuckertz.de,"493061201474",EUR,"10185",EUR,"372360",Mike Winter,A,"1","0",OK,"Dieffenbachstraße 37, 10967 Berlin, Germany",ChIJJQIHn8lPqEcRoEPH1kt_X5c,ROOFTOP,"52.4917285,13.4195192",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3394399,52.5046836,Architect,Aukett + Heese GmbH,Budapesterstrasse 43,"10787",BERLIN,10787 BERLIN,Germany,mail@aukett-heese.de,http://www.aukett-heese.de,49030-2309940,EUR,"10428",EUR,"27230",Mike Winter,A,"1","0",OK,"Budapester Str. 43, 10787 Berlin, Germany",ChIJO9rgD1VQqEcRzV5nFMET4Yw,ROOFTOP,"52.5046836,13.3394399",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.8093684,50.9132232,Tiler,Oliver Blatz Stukkateurmeister,Klarengrundstr. 37,"50226",Frechen,50226 Frechen,Germany,oliverblatz@t-online.de,,02234-929356,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"Klarengrundstraße 37, 50226 Frechen, Germany",ChIJQ_e3gZQ7v0cRnHtrgo3n8iQ,ROOFTOP,"50.9132232,6.809368399999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3071002,52.5062905,Architect,BrÃ¤unlin + Kolb Architekten Ingenieure GbR,Wilmersdorfer Str. 108-111,"10627",BERLIN,10627 BERLIN,Germany,mail@braeunlin-kolb.de,http://www.braeunlin-kolb.de,+49 30 4173093 0,EUR,"0",EUR,"13010",Mike Winter,B,"0","0",OK,"Wilmersdorfer Str. 108-111, 10627 Berlin, Germany",ChIJxdUJr-dQqEcRg2fAY6TW3F0,ROOFTOP,"52.5062905,13.3071002",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3990283,52.5264441,Architect,Braun und Braun,Sophienstrasse 32,"10178",BERLIN,10178 BERLIN,Germany,mail@braunundbraun.com,http://www.braunundbraun.com,+49 30 240 88 792,EUR,"29030",EUR,"1393",Mike Winter,B,"0","0",OK,"Sophienstraße 32, 10178 Berlin, Germany",ChIJF-2IkeZRqEcRMj3q_NOhnSs,ROOFTOP,"52.5264441,13.3990283",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.5313485,52.0190064,Tiler,Marzona Bad + Raum,Am Bach 18,"33602",Bielefeld,33602 Bielefeld,Germany,info@marzona.de,http://www.marzona.de,+49 0521 68632,EUR,"0",EUR,"0",Thorsten JÃ¤hn,B,"0","0",OK,"Am Bach 18, 33602 Bielefeld, Germany",ChIJFUx6QRo9ukcRJ9Y4wa9zKmk,ROOFTOP,"52.01900639999999,8.5313485",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
10.346008,47.7424317,Architect,F64 Architekten BDA,FÃ¼ssener StraÃŸe 64,"87437",Kempten,87437 Kempten,Germany,info@f64architekten.de,http://www.f64architekten.de,0831 960168-0,EUR,"0",EUR,"18844",Christian Baldauf,A,"0","0",OK,"87437 Kempten, Germany",ChIJIVn_iJ15nEcREO-yC7FIHhw,APPROXIMATE,"47.7424317,10.346008",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.9590833,50.9475162,Architect,Bau- und Liegenschaftsbetrieb NRW KÃ¶ln,Domstrasse 55-73,"50668",KÃ–LN,50668 KÃ–LN,Germany,,www.blb.nrw.de,490221 35660 391,EUR,"0",EUR,"8002",Peter Drese,B,"0","0",OK,"Domstraße 55, 50668 Köln, Germany",ChIJ5zuKNaMlv0cRhO9zq21gGX8,ROOFTOP,"50.9475162,6.9590833",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
6.0820014,50.7745311,Interior Designer,"GMP Architekten, Von Gerkan, Marg & Partner Aachen",Rennbahn 5-7,"52062",AACHEN,52062 AACHEN,Germany,aachen@gmp-architekten.de,www.gmp-architekten.de,49241 474 470,EUR,"59319",EUR,"2138",Peter Drese,B,"0","0",OK,"Rennbahn 5-7, 52062 Aachen, Germany",ChIJGxyljHyZwEcRLsOsAXWZm64,ROOFTOP,"50.7745311,6.082001399999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.0624031,52.4122765,Architect,Modus Architekten,Grosse Weinmeisterstr. 3A,"14469",Potsdam,14469 Potsdam,Germany,,www.modusarchitekten.de,+49 331 2011743,EUR,"0",EUR,"0",Gunnar Neitz,B,"0","0",OK,"Große Weinmeisterstraße 3A, 14469 Potsdam, Germany",ChIJRfyYaXf2qEcRWAbucUMBcS8,ROOFTOP,"52.4122765,13.0624031",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.6229427,48.1321805,Architect,Bessing + Brokmeier Architekten,Neumarkter Strasse 34a,"81673",MÃ¼nchen,81673 MÃ¼nchen,Germany,info@bb-architekten.eu,http://www.bb-architekten.eu/,49089 23259874,EUR,"0",EUR,"0",Christian Baldauf,B,"0","0",OK,"Neumarkter Str. 34A, 81673 München, Germany",ChIJ7WsCV2B1nkcRIHQBZk31sNU,ROOFTOP,"48.1321805,11.6229427",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.4805842,48.1162154,Architect,Tream,HÃ¤berlstrasse 16,"80337",MÃœNCHEN,80337 MÃœNCHEN,Germany,mail@tream-architekten.de,www.tream-architektur.de,49089 20357343,EUR,"0",EUR,"14612",Thomas Schauer,B,"0","0",OK,"Berlstraße 16, 81375 München, Germany",EidCZXJsc3RyYcOfZSAxNiwgODEzNzUgTcO8bmNoZW4sIEdlcm1hbnkiGhIYChQKEglJ5VIoWtidRxHyP18fNFI0ABAQ,RANGE_INTERPOLATED,"48.11621539999999,11.4805842",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.605819,48.124895,Architect,CSMM GmbH MÃ¼nchen,"Werk 3, AtelierstraÃŸe 14 / C","81671",MÃœNCHEN,81671 MÃœNCHEN,Germany,info@cs-mm.com,http://www.cs-mm.com/,+49 089 9601599-0,EUR,"6947",EUR,"9736",Christian Baldauf,A,"0","0",OK,"Atelierstraße 10 - 18, 81671 München, Germany",ChIJ8R4_N4TfnUcR5v2k0DFhMAE,ROOFTOP,"48.124895,11.605819",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.7224379,51.0779366,Interior Designer,K.U.L.T.OBJEKT Dresden,GroÃŸenhainer StraÃŸe 101B,"1127",Dresden,01127 Dresden,Germany,office@kultobjekt.com,www.kultobjekt.com,0049.351.160 53 568,EUR,"0",EUR,"0",Kerstin MeiÃŸner,B,"0","0",OK,"01127 Dresden, Germany",ChIJOdR4qwbPCUcRwHczlc6xIRw,APPROXIMATE,"51.0779366,13.7224379",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
7.1593228,51.2933776,Tiler,Fliesenfachverlegung Josch GmbH,Am Langen Bruch 80,"42111",Wuppertal,42111 Wuppertal,Germany,,,,EUR,"0",EUR,"0",Andreas Kuhnert,B,"0","0",OK,"Am Langen Bruch 80, 42111 Wuppertal, Germany",ChIJ6SpaeYnXuEcRNqR4_gNmvzs,ROOFTOP,"51.29337760000001,7.1593228",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
8.4648211,49.8351067,Tiler,Fliesen Fuchs GmbH,Rheinallee 33,"64560",Riedstadt-Erfelden,64560 Riedstadt-Erfelden,Germany,mail@fuchs-fliesen.de,www.fuchs-fliesen.de,+49 6158 92650,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"Rheinallee 33, 64560 Riedstadt, Germany",ChIJPwjI14eCvUcRDaeIdFzgfJM,ROOFTOP,"49.8351067,8.4648211",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.4028222,52.5246173,Architect,FormWerk GmbH,Rosenthalerstr. 36,"10178",BERLIN,10178 BERLIN,Germany,mail@formwerk.com,http://www.formwerk.com,49030-69409503,EUR,"0",EUR,"0",Mike Winter,B,"0","0",OK,"Rosenthaler Str. 36, 10178 Berlin, Germany",ChIJuWlXH-FRqEcRC0eVjbTGQ4E,ROOFTOP,"52.5246173,13.4028222",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
7.0816435,50.7741485,Architect,Markus Kuth Architekten,Mondorfer strasse 114,"53844",Troisdorf,53844 Troisdorf,Germany,info@architekt-kuth.de,www.architekt-kuth.de,0049 0228 453 587,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"Mondorfer Str. 114, 53844 Troisdorf, Germany",ChIJ7yzIYT7gvkcRfMU3Tt6zKZQ,ROOFTOP,"50.7741485,7.081643499999999",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
13.3997915,52.5276814,Architect,GrÃ¼ntuch Ernst Architekten,Auguststr. 51,"10119",BERLIN,10119 BERLIN,Germany,mail@gruentuchernst.de,http://www.gruentuchernst.de,49030-3087788,EUR,"11466",EUR,"6009",Mike Winter,B,"0","0",OK,"Auguststraße 51, 10119 Berlin, Germany",ChIJHbmcJuRRqEcRSRHydGZ_p_I,ROOFTOP,"52.5276814,13.3997915",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.5695656,48.1602595,Architect,Illig Bauer + Assoziierte PLANUNGSTEAM FÃœR HOCHBAU+STÃ„DTEBAU GMBH,Bauerstrasse 34,"80796",MÃ¼nchen,80796 MÃ¼nchen,Germany,info@illig-partner.de,http://www.illig-partner.de,49089 27265-113,EUR,"0",EUR,"11446",Christian Baldauf,B,"0","0",OK,"Bauerstraße 34, 80796 München, Germany",ChIJs44NYdt1nkcRB9Lys_2bfj4,ROOFTOP,"48.1602595,11.5695656",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.5089621,48.1288628,Architect,K+P Planungsgesellschaft mbH,HansastraÃŸe 40,"80686",MÃ¼nchen,80686 MÃ¼nchen,Germany,info@kochundpartner.de,http://www.kochundpartner.de,+49 89 5799 - 100,EUR,"0",EUR,"0",Thomas Schauer,B,"0","0",OK,"80686 Munich, Germany",ChIJQXoFaZrYnUcRYJx2O6clHRw,APPROXIMATE,"48.1288628,11.5089621",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
9.1678793,49.1078368,Architect,Riemer Planung GmbH,StaufenbergstraÃŸe 31,"74081",Heilbronn,74081 Heilbronn,Germany,mail@riemer-planung.eu,www.riemer-planung.eu,07131-582020,EUR,"10314",EUR,"0",Stephan Angerer,B,"0","0",OK,"74081 Heilbronn, Germany",ChIJfcnBN9IumEcRoLKk9T_9Hxw,APPROXIMATE,"49.1078368,9.1678793",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.5588303,48.1361863,Architect,Palais Mai,Goethestrasse 21,"80336",MÃœNCHEN,80336 MÃœNCHEN,Germany,architekten@palaismai.de,http://www.palaismai.de,49089 99016772,EUR,"27030",EUR,"54497",Thomas Schauer,A,"1","0",OK,"Goethestraße 21, 80336 München, Germany",ChIJow_B2VffnUcRH3cmcpKW1O0,ROOFTOP,"48.1361863,11.5588303",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
-82.9000751,32.1656221,Architect,Kantstein Architekten,GÃ¤rtnerstrasse 18 a,"20259",Hamburg,20259 Hamburg,Germany,architekten@kantstein.de,http://www.kantstein.de/,+49 40 42933820,EUR,"18284",EUR,"0",Maik Spohler,B,"0","0",OK,"Georgia, USA",ChIJV4FfHcU28YgR5xBP7BC8hGY,APPROXIMATE,"32.1656221,-82.9000751",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
11.5089621,48.1288628,Architect,DEVENTER + PARTNER PROJEKTSTEUERUNG,WestendstraÃŸe 177,"80686",MÃ¼nchen,80686 MÃ¼nchen,Germany,info@deventer-partner.de,https://www.deventer-partner.de/projektsteuerung-muenchen,089/547018,EUR,"0",EUR,"0",Thomas Schauer,B,"0","0",OK,"80686 Munich, Germany",ChIJQXoFaZrYnUcRYJx2O6clHRw,APPROXIMATE,"48.1288628,11.5089621",Accounts_03,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp14.shp,
